title,summary,published,arxiv_url,pdf_url
エンドツーエンドのインセプション核を経由して聴覚物体認識,機械学習は、伝統的に、このようなスペクトルまたはケプストラムから誘導されたものとして設計された特徴に基づいている聴覚物体認識へのアプローチ。最近では、画像や聴覚認識システムにおけるエンド・ツー・エンドの分類システムは、改善された分類精度に分類し、その結果と共同で機能を学ぶために開発されています。本稿では、音のクラスラベルに生波形入力をマッピングするための新規なエンド・ツー・エンドの深いニューラルネットワークを提案します。私たちのネットワークは劇的エンジニアリング作業の削減に結果という場で畳み込みフィルタのサイズを最適化する「インセプション核」が含まれます。分類結果は、現在の最先端のに対して良好に比べUrbansound8kデータセットに10.4％ポイントそれらをbesting、近づきます。学んだ表現の分析は、以前に隠された層内のフィルタは、分類のための有益でした抽出機能への変換、ウェーブレットのように学んだことを明らかにしました。,2020-05-25T16:08:41Z,http://arxiv.org/abs/2005.12195v1,http://arxiv.org/pdf/2005.12195v1
タイムスケールグラフィカルなイベントモデルの学習可能性,このテクニカルレポートでは、タイムスケールグラフィカルなイベントモデルに関する現在の文献のギャップを埋めるためにしようとします。私が提案し、構造学習アルゴリズムの間にハイパーパラメータを決定し、既存の距離測定値を精緻化するさまざまなヒューリスティックを評価します。合成データに関する包括的なベンチマークは異なる経験則の適用性についての結論を可能行われます。,2020-05-25T15:57:22Z,http://arxiv.org/abs/2005.12186v1,http://arxiv.org/pdf/2005.12186v1
構成的モデリングのための熱力学に基づく人工ニューラルネットワーク,機械学習法と、特に、人工ニューラルネットワーク（人工ニューラルネットワーク）は、材料構成的モデリング能力を約束実証しています。このようなアプローチの主な欠点の1つは物理法則に基づいた厳格なフレームの欠如です。これは、物理的にレンダリングし、実際のアプリケーションのためにも、危険なことが訓練されたネットワークの予測を、一貫性のないことがあります。ここでは、我々は熱力学ベースの人工ニューラルネットワーク（TANNs）として定義する材料の点レベルでのひずみ速度依存しないプロセスの構成的モデリングのためのデータ駆動型の、物理ベース、ニューラルネットワークの新しいクラスを提案します。熱力学の二つの基本的な原理は、その入力に対するネットワークの数値微分を計算するために自動微分を利用してネットワークのアーキテクチャで符号化されます。このように、自由エネルギー、散逸率とストレスと内部状態変数との関係の誘導体は、ネットワークにハードワイヤードされています。その結果、当社のネットワークは、大規模なデータセットの必要性を減らし、訓練中に熱力学の法律の基本的なパターンを識別することはありません。またトレーニングは、より効率的かつ堅牢で、かつ予測より正確な。最後に、より重要なのは、予測がさえ見えないデータのために、熱力学的に一貫しています。これらの特徴に基づいて、TANNsは、ニューラルネットワークとデータ駆動型の、物理ベースの構成的モデリングのための開始点です。私たちは、ひずみ硬化とひずみ軟化と、弾塑性材料をモデル化するためTANNsの幅広い適用性を実証します。詳細な比較はTANNsの予測が標準のANNのそれを上回ることを示しています。 TANNs 'アーキテクチャは、そのまま、異なるまたはより複雑な挙動を有する材料にアプリケーションを可能にする、一般的です。,2020-05-25T15:56:34Z,http://arxiv.org/abs/2005.12183v1,http://arxiv.org/pdf/2005.12183v1
領域適応バッチ正規化を使用して人間活動の認識でインクリメンタルリアルタイムパーソナ,スマートフォン加速度計のような装置から人間活動認識（HAR）は、ユビキタスコンピューティングの基本的な問題です。トレーニングデータの一部ではなかった新しいユーザーに適用されたときに、機械学習に基づく認識モデルは、多くの場合、パフォーマンスが低下します。以前の研究は、静的一括設定で新規ユーザのユニークな運動パターンに一般的な認識モデルをパーソナライズすることにより、この課題に対処してきました。彼らは可能な先行する対象のユーザデータを要求します。より挑戦的なオンライン設定はあまり注目されています。ターゲットユーザからのサンプルは、予め用意されていないが、それらは順次到着します。また、ユーザーのモーションパターンは、時間の経過とともに変化することがあります。このように、新しい、忘れ古い情報に適応するには、トレードオフの関係にする必要があります。最後に、対象ユーザが任意の活動を標識する、と言う、によって認識システムを使用するためにすべての作業を実行する必要はありません。私たちの仕事は、教師なしオンラインドメイン適応アルゴリズムを提案することにより、この課題に対処しています。どちらの分類とパーソナライゼーションは、リアルタイムで連続的かつ漸進的に起こります。当社のソリューションは、深いニューラルネットワーク層内に、すべての被験者、ソースとターゲットの特徴分布を揃えることにより動作します。 44人の被験者を用いた実験では、いくつかの個人のための14％までの精度の改善を示します。中央値の改善は4％です。,2020-05-25T15:49:10Z,http://arxiv.org/abs/2005.12178v1,http://arxiv.org/pdf/2005.12178v1
回避攻撃に対する敵対的機能の選択,テスト時のデータを操作することにより、EVADE検出することを目指してよく練られた攻撃に対する彼らのセキュリティは、まだ完全に評価されていないが、パターン認識と機械学習技術は、ますます、こうしたスパム、不正侵入やマルウェアの検出など敵対設定で採用されています。前の仕事は主にカウンター回避しようとする敵を意識した分類アルゴリズムを考案するに焦点を当ててきたが、わずか数著者は同じ攻撃に対する分類器のセキュリティ上の減少機能セットを使用することの影響と考えられてきました。面白い、予備的な結果は回避に分類器のセキュリティも特徴選択の適用により悪化することができるということです。本稿では、回避攻撃に対する特徴選択のセキュリティプロパティにいくつかの光を流し、この態様のより詳細な調査を提供しています。敵を意識した分類上の前の仕事に触発され、我々は敵のデータ操作戦略上の特定の仮定を組み込むことにより、回避攻撃に対する分類器のセキュリティを向上させることのできる新規な敵を意識した特徴選択モデルを提案します。我々は、我々のアプローチを効率的に、ラッパーベースの実装に焦点を当て、実験的にスパムやマルウェアの検出を含むさまざまな応用例として、上の健全性を検証します。,2020-05-25T15:05:51Z,http://arxiv.org/abs/2005.12154v1,http://arxiv.org/pdf/2005.12154v1
ディープ複数インスタンス学習におけるカーネルセルフ注意,複数インスタンスラーニング（MIL）は、弱インスタンスの全体の袋のために提供される唯一つのラベルがあることを前提としてい教師あり学習、です。このように、それは、生検の全スライド画像の分類などの医用画像解析の多くの問題、に表示されます。最近では、MILはまた、バッグの重要な事例に焦点を当てて集計演算子を導入することによって、深いアーキテクチャに適用されました。本稿では、インスタンス間でアカウントの依存関係に取るために、自己の注目機構にこのアイデアを豊かにします。我々はいくつかの実験を行い、カーネルの様々なタイプの私たちの方法は、特に非標準のMIL仮定した場合には、精度を向上させることを示しています。これは通常、プレゼンスベースまたはしきい値ベースの仮定を満たす実語医学的問題のために重要です。,2020-05-25T14:59:13Z,http://arxiv.org/abs/2005.12991v1,http://arxiv.org/pdf/2005.12991v1
シミュレーションベースの最適化でヒューリスティック検索するための反応性サンプルサイズ,シミュレーションに基づく最適化では、目的関数の入力パラメータの最適な設定は、発見的最適化手法によって決定することができます。しかし、シミュレータは、現実世界の問題のstochasticityをモデル化する際に、その出力は確率変数と目的関数の複数の評価は適切に異なるパラメータ設定の期待される性能を比較する必要がされています。この紙提示発見的最適化方法の効率と頑健性を向上させるために使用することができるパラメトリックテスト、無関心ゾーン選択に基づいて、新規な反応性のサンプルサイズアルゴリズム。このアルゴリズムは、反応性、オンラインの方法で、観測された統計的な証拠に基づいて、最適化の際にそれぞれの比較に使用するサンプルサイズを決定します。テストは、ノイズの人工的なレベルやホテルの収益管理のためのシミュレーション・ベースの最適化ツールで拡張ベンチマーク機能を採用しています。実験結果は、反応性の方法は、シミュレーション・ベースの最適化手法の効率性と堅牢性を向上させることができることを示しています。,2020-05-25T14:38:55Z,http://arxiv.org/abs/2005.12141v1,http://arxiv.org/pdf/2005.12141v1
異常検出のための混合データの因子分析,データの典型的なパターンからのずれの観測を識別するための異常検出を目的としています。異常の観察は、実際に金融詐欺、健康上のリスク、または正しく測定されたデータに対応してもよいです。まず異常得点方式を評価し、データを埋め込むことによって強化された高次元の混在データの異常を検出することを示しています。私たちは、教師なし検出と連続し、カテゴリ（混合）変数の場合に焦点を当てます。私たちは、異常スコアリングのための継続的な埋め込みを取得するために、異常検出、FAMDAD用混合データの尖度加重因子分析を提案します。私たちは、異常がこの空間の最初と最後の数命じ寸法、およびこの部分空間内のテストの様々な異常スコアリング実験で非常に分離可能であることを示しています。結果は、両方のシミュレートされた実データセットのために図示され、そして提案されたアプローチ（FAMDAD）は、これらの多様なシナリオを通して高次元混在データのための高度に正確です。,2020-05-25T14:13:10Z,http://arxiv.org/abs/2005.12129v1,http://arxiv.org/pdf/2005.12129v1
高次元データのための機能堅牢最適な交通,最適な輸送が分布比較、特徴選択、および生成的敵対的ネットワークを含むアプリケーションと機械学習の問題です。本稿では、共同で特徴選択とOTの問題を解決し、高次元データのための機能強力な最適な輸送（兜合わせ）を提案​​します。最大の最適化問題 - 具体的には、minと兜合わせの問題を定式化します。その後、我々は兜合わせの凸状の製剤を提案し、フランクとそれを解決する - 副問題を効率的Sinkhornアルゴリズムを用いて解くことができるウルフベースの最適化アルゴリズム、。兜合わせの主要な利点は、重要な機能は、解析的に単に凸最適化問題を解くことによって決定することができるということです。さらに、我々はセマンティックの対応のための深い神経ネットワークにおけるレイヤ選択問題のために兜合わせアルゴリズムを使用して提案します。合成ベンチマーク実験を行うことにより、提案手法が重要な機能を決定することができることを示します。さらに、我々は兜合わせアルゴリズムは、現実世界の意味的対応のデータセットにおける最先端の性能を実現することを示しています。,2020-05-25T14:07:16Z,http://arxiv.org/abs/2005.12123v2,http://arxiv.org/pdf/2005.12123v2
グラデーションは、強化学習を監視しました,本論文では、プレゼントより速い収束と深い強化学習における優れた汎化能力のための新規ニューラルネットワークのトレーニングアプローチを。特に、我々は体系的勾配のばらつきを軽減し、それによって、よりターゲットを絞っ学習方法を提供することによって強化学習アルゴリズムの訓練と評価性能の向上に焦点を当てます。グラデーション（GM）を監視として我々の用語提案された方法は、トレーニングプロセス自体からの動的開発及びフィードバックに基づいてニューラルネットワークの重みパラメータの学習を操縦するためのアプローチです。我々は、モデルの基本性能を向上させることが証明されているGMの方法論の異なるバリエーションを提案します。提案された変異体のいずれか、モニタリング勾配（M-WGM）と運動量は、特定の学習パラメータに基づいて、ネットワーク内の逆伝播勾配の量子の連続的調整を可能にします。我々はさらにグラデーションに対して特定の重みの集束学習間の自動調整を可能にする（AM-WGM）メソッドを監視しながら適応的運動量を有する方法を向上させるより収集報酬からのフィードバックに応じて学習分散します。アルゴリズムは自動的に訓練された重みを凍結するように副生成物として、それはまた、トレーニング中に必要な深いネットワークのサイズを自動的に導出することが可能になります。アプローチは、2つの離散（マルチロボットコーディネーション問題とアタリのゲーム）とアドバンテージ俳優、評論家（A2C）とそれぞれ近位政策の最適化（PPO）を使用して、一つの連続制御タスク（MuJoCo）に適用されます。結果は、特に、汎化能力の観点からの方法の適用性とパフォーマンスの向上を強調し得ます。,2020-05-25T13:45:47Z,http://arxiv.org/abs/2005.12108v1,http://arxiv.org/pdf/2005.12108v1
アウト・オブ・ディストリビューションの分類のための政策エントロピー,現実の世界での強化学習システムの展開のための1つの重要な前提条件は、確実に、エージェントが訓練を受けていないされた状況を検出する能力です。間違った予測が有害なアクションの実行につながる場合には、このような状況は潜在的な安全上のリスクにつながる可能性があります。この作品では、我々はPEOC、確実に深い強化学習でunencountered状態を検出ベースの新しいポリシーエントロピー外の分布分類器を提案します。これは、1クラス分類の分類スコアとエージェントのポリシーのエントロピーを使用することに基づいています。私たちは、手続き的な環境・ジェネレータを使用して我々のアプローチを評価します。結果はPEOCが評価環境で最先端の1クラス分類アルゴリズムに対して非常に競争力があることを示しています。さらに、我々は、強化学習におけるアウトオブ分布分類をベンチマーキングするために構造化されたプロセスを提示します。,2020-05-25T12:18:20Z,http://arxiv.org/abs/2005.12069v1,http://arxiv.org/pdf/2005.12069v1
より高速な最悪のケース宿泊料金の新スキーム：客観シフトすることにより、一次のメソッドを後押し,私たちは、目的関数をシフトするために設計するために、制約のない強力に凸の問題、すなわちのための一次メソッドを設計するための新しい方法論を提案します。いくつかの技術的補題は、新たな方法を設計するためのビルディングブロックとして提供されています。客観シフトすることにより、分析がより速い速度のためのスペースを残している、締め、とも簡略化されています。この方法に続いて、我々は様々な一次神託を装備していることの問題のために、いくつかの新しい加速スキームを導出し、導出方法の全ては、既存のものよりも速く、最悪の場合の収束速度を有します。機械学習タスクの実験は、新たな方法を評価するために実施されています。,2020-05-25T12:08:58Z,http://arxiv.org/abs/2005.12061v1,http://arxiv.org/pdf/2005.12061v1
神経画像データのマルチサイト規範モデルのための階層ベイズ回帰,臨床神経画像は、最近注目を浴びに対する臨床コホートにおける異質性を勉強します、データの可用性の爆発的な成長を目撃しています。規範的なモデリングは、この目的を達成するための新たな統計ツールです。しかし、そのアプリケーションは、技術的に起因する画像取得装置の変動に例えば、適切に迷惑変動に対処する上での困難のために挑戦したまま。ここでは、完全に確率的枠組みの中で、我々は、マルチサイト規範的モデリングのための階層ベイズ回帰（HBR）の適用を提案します。私たちの実験結果は、広く使われている方法に比べて大きなマルチサイトの神経画像データのより正確な規範的な範囲を導出する際にHBRの優位性を確認します。これは、i）は、大きなマルチサイトのデータの構造的および機能的な脳対策の規範的範囲を学習する可能性を提供します。 ⅱ）地域の小さなデータで学習モデルを再調整して再利用します。そのため、HBRは、精神障害の診断および予後のための医療用具としての規範的モデリングを適用するための技術的なループを閉じます。,2020-05-25T11:55:19Z,http://arxiv.org/abs/2005.12055v1,http://arxiv.org/pdf/2005.12055v1
教師なしオンライン異常検出に不規則なサンプルの場合もLSTMネットワークを使用して、不足している大切​​な時系列データ,私たちは、異常検出を研究し、欠損値を持つ可変長、不規則にサンプリングされた配列またはシーケンスを処理するアルゴリズムを紹介します。我々のアルゴリズムは、しかし、完全に教師なしで紙全体に述べたように異常ラベルが存在する場合に容易に監視対象又はsemisupervisedケースに拡張することができます。我々のアプローチは、時間的特徴を抽出し、異常検出のための最も関連性の高い特徴ベクトルを見つけるために長期短期メモリ（LSTM）ネットワークを使用しています。私たちは、時間変調ゲートを標準LSTMモデルを調節することによって、我々のモデルにサンプリングした時刻情報を組み込みます。 LSTMから最も関連性の高い機能を取得した後、我々はサポートベクトルデータ記述（SVDD）モデルを用いて配列を標識します。我々は、損失関数を導入した後、共同でエンドツーエンドのように特徴抽出及びシーケンス処理メカニズムを最適化します。この同時最適化を介して、LSTMは後SVDDに使用される異常検出のための最も関連する特徴を抽出し、それゆえ完全に専門知識による特徴選択の必要性を除去します。さらに、私たちは、新しいデータが到着すると、我々は個々の配列との我々のモデルパラメータを最適化オンラインセットアップのための学習アルゴリズムを提供しています。最後に、実際のデータセットで、我々は我々のモデルはかなり標準がSVDDと同時最適化とLSTM、その組み合わせのおかげに近づくよりも優れていることを示しています。,2020-05-25T09:41:04Z,http://arxiv.org/abs/2005.12005v1,http://arxiv.org/pdf/2005.12005v1
深いReLUニューラルネットワークとシフト不変空間で近似,"私たちは、コンパクトなサポートを連続関数によって生成された拡張型シフト不変空間での近似関数に深いReLUニューラルネットワークを構築し、ニューロンの数に対する近似率を調査します。ネットワーク構成は、深いニューラルネットワークの容量を適合ビット抽出とデータに基づいています。シフト不変スペースから近似の既存の結果と組み合わせることで、私たちは、このようなソボレフ空間やBesovスペースとして、古典的な関数空間の近似率を推定することができます。また、$ L ^ P私たちの建設は漸近的に対数係数に最適アップしていることを示してソボレフ空間の、のための（[0,1] ^ D）$近似誤差の下限を与えます。",2020-05-25T07:23:47Z,http://arxiv.org/abs/2005.11949v1,http://arxiv.org/pdf/2005.11949v1
土地被覆マッピングのためのベイズにインスピレーションを得た、深い学習、半教師ドメイン適応技術,土地被覆マップは、環境調査や管理の多くの種類に不可欠な入力変数です。彼らは機械学習技術により自動的に生成することができますが、これらの技術は、常に利用可能ではない精度の高いレベルを達成するためにかなりのトレーニングデータを必要としています。ソースドメインとして知られている代替領域からのデータが、分類器を訓練するために使用され、このモデルは、研究領域をマッピングするように構成されている、又は標的 - 標識された訓練データが乏しいときに研究者が使用する一つの技術は、ドメイン適応（DA）でありますドメイン。本論文ではシナリオ、私たちのアドレスは、いくつかの標識された試料は、対象ドメインで使用可能な半教師DA、として知られています。本論文では、現在Sourcerer、ベイズに触発さ、深い学習をベースに、から土地被覆マップを生成するための半教師DA技術は、データを座っています。技術は、ソースドメインに訓練された畳み込みニューラルネットワークを取り、新規正則モデルの重みに適用されると、利用可能なターゲット・ドメイン上でさらに訓練します。正則は、対象データの数が少ないときに変化の程度を制限し、目標データ量が増加すると、それを増加させる、モデルがターゲット・データに適合するように改変される程度を調節します。センチネル-2時系列画像上の私たちの実験では、二つの最先端の半教師ドメイン適応技術と4つのベースラインモデルとSourcererを比較します。我々は2つの異なるソース、ターゲットドメインのペアにSourcererが利用可能に標識した標的データの任意の量のためのすべての他の方法よりも優れていることを示しています。実際には、より困難なターゲット・ドメイン・ショーの結果はSourcerer（標識された対象データが利用できない場合）、74.2パーセントの出発精度は、標識2万に訓練された次善の最先端の方法よりも大きいことターゲット・インスタンス。,2020-05-25T05:36:50Z,http://arxiv.org/abs/2005.11930v1,http://arxiv.org/pdf/2005.11930v1
マルチビュー・学習のためのディープテンソルCCA,我々本ディープテンソル正準相関分析（DTCCA）、得られた表現は直線高次に相関しているように、データの複数のビュー（2以上）の複雑な非線形変換を学習する方法。所定の複数のビューの高次の相関は、ペアワイズ相関のみに依存最もCCA製剤異なる共分散テンソル、によってモデル化されます。各ビューの変換のパラメータは、共同高次正準相関を最大化することにより学習されます。結果の問題を解決するために、我々は効率的に既存のテンソル分解法によって解くことができるランク1近似の最高の合計、としてそれを再定式。 DTCCA深いネットワークを介しテンソルCCA（TCCA）の非線形拡張です。 DTCCAの変換はカーネル関数の形で暗黙的なマッピングとは非常に異なっているパラメトリック関数です。カーネルTCCAと比較し、DTCCAだけでなく、入力データの任意の大きさに対応することができるだけでなく、任意のデータポイントの表現を計算するための訓練データを維持する必要はありません。したがって、統合モデルとしてDTCCAを効率的にいずれかの高次元マルチビューデータやビュー大量のためTCCAのスケーラブルな問題を克服することができる、そしてそれはまた、天然に非線形の表現を学習するためのTCCAを拡張します。 3マルチビューデータセットに関する広範囲の実験は、提案手法の有効性を示します。,2020-05-25T04:04:28Z,http://arxiv.org/abs/2005.11914v1,http://arxiv.org/pdf/2005.11914v1
mvlearn：Pythonでマルチビュー機械学習,データは、より多くの複数の異なるソースから生成されているように、各サンプルは明確なビューの機能を持っているマルチビューのデータセットは、近年、急増しています。しかし、包括的なパッケージは、非専門家が簡単にこれらのメソッドを使用することができ、その存在しません。 mvlearnは、主要なマルチビュー機械学習メソッドを実装するPythonライブラリです。そのシンプルなAPIは密接の増加使いやすさのためにscikit-学ぶことになります。パッケージには、Pythonパッケージインデックス（は、PyPI）またはcondaパッケージマネージャからインストールすることができますし、Apache 2.0オープンソースライセンスの下でリリースされます。ドキュメント、詳細なチュートリアル、およびすべてのリリースはhttps://mvlearn.neurodata.io/でご利用いただけます。,2020-05-25T02:35:35Z,http://arxiv.org/abs/2005.11890v1,http://arxiv.org/pdf/2005.11890v1
リニア幅ニューラルネットワークのためのコンジュゲートのカーネルとニューラルタンジェントカーネルのスペクトル,私たちは、フィードフォワードニューラルネットワーク、マルチレイヤに対応する共役カーネルとニューラルタンジェントカーネルの固有値分布を調べます。ネットワークの幅が重みのランダム初期化の下で、サンプルサイズが直線的に増加し、入力サンプルの近似ペアワイズの直交性の概念を満足さ漸近領域で、我々は、決定論的限界にCKとNTKの収束の固有値分布を示します。 CKの制限は、隠された層を横切るMarcenko-Pasturマップを反復することによって説明されます。 NTKの制限は、層を横切るCK行列の線形結合と同等であり、このMarcenko-Pasturマップを拡張再帰固定小数点式によって記述することができます。私たちは、合成およびCIFAR-10トレーニングデータの両方のために観測されたスペクトルとこれらの漸近予測の一致を示し、私たちは訓練を超えるこれらのスペクトルの進化を調査するために、小さなシミュレーションを行います。,2020-05-25T01:11:49Z,http://arxiv.org/abs/2005.11879v2,http://arxiv.org/pdf/2005.11879v2
完全に接続されたニューラルネットワークを訓練するためのフラクショナル瞬間保存初期化スキーム,"いくつかの研究は、訓練プロセスの間に、確率的勾配の分布が小さなバッチサイズのために、特に重いテイルできることを示しています。この場合、重みしたがって後アクティベーションは、無限の分散を有するが、有限の（非整数）順$ S $ $ S <2 $との分別モーメントを有する重質テール分布でモデル化することができます。この事実によって動機づけ、我々は証明可能（0,2]で順番$ S \の任意の瞬間を保存することができ、完全に接続されているフィードフォワードネットワークの初期化のスキームを開発ReLU、漏れReLU含むアクティベーションのクラスの後アクティベーションオーバー$ 、ランダム漏れReLU、および線形アクティベーションは、これらの一般化スキームは2 $に上限$ S \で、伝統的な初期化スキームを回復し、初期化のための原則的な理論の一部として機能します。すべてのこれらのスキームのために、我々はネットワーク出力は有限を認めていることを示していますほとんど必ず制限は、層の数が大きくなるにつれ、および制限が重いテイルいくつかの設定である。これはDNNSにおける信号伝搬中の重い尾の起源にさらに光を当てる。我々はまた証明しているネットワーク出力のノルムの対数、適切にスケーリングし、我々が使用活性化に応じて計算することができ、明示的な平均と分散を持つガウス分布に収束する、$ sの値が$選ばれた場合は、ネットワークの幅。また、当社のinitializaことを証明しますション方式は、従来の方法に比べて、より頻繁に小規模なネットワークの出力値を回避することができます。提案された初期化戦略は、トレーニング手順の間に余分なコストを持っていません。私たちは、初期化がトレーニングとテストのパフォーマンスを向上させることができることを数値実験により示されています。",2020-05-25T01:10:01Z,http://arxiv.org/abs/2005.11878v3,http://arxiv.org/pdf/2005.11878v3
不確実性の定量化を経由して音声認識のための敵対例を検出,マシンのシステムを学び、また、具体的には、自動音声認識（ASR）システムでは、攻撃者が悪意を持って入力を変更敵対攻撃に対して脆弱です。 ASRシステムの場合には、最も興味深いの場合は、攻撃者の目的は、任意のオーディオサンプルに与えられた目標トランスクリプションの認識にシステムを強制的にした攻撃を、目標としています。洗練された、準知覚できない攻撃の増加は、対策の問題を提起します。本稿では、ハイブリッドASRシステムに焦点を当て、攻撃を受けて不確実性を示すために彼らの能力について4つの音響モデルの比較：フィードフォワードニューラルネットワーク、特に不確実性の定量化、すなわちベイジアンニューラルネットワークのために設計された3つのニューラルネットワークを、モンテカルロは、ドロップアウト深いアンサンブル。私たちは、入力が良性か敵対しているかどうかを評価するためのシンプルな1クラス分類モデルを構築するための音響モデルの不確実性対策を採用しています。このアプローチに基づいて、我々は以上150の受信オペレーター曲線下面積スコアと敵対例を検出することができます。不確実性の定量化のためのニューラルネットワークは、同時に標準ハイブリッドASRシステムと比較して、悪質なターゲットテキストの低い認識精度に反映さ攻撃に対する脆弱性を減少させます。,2020-05-24T19:31:02Z,http://arxiv.org/abs/2005.14611v1,http://arxiv.org/pdf/2005.14611v1
バウンド適切な学習、ヘリー数、および最適SVM,古典的なPAC試料の複雑境界は、任意の経験的リスクミニマイザ（ERM）のために記載及び$ \ログ（1 / {\イプシロン}）一般にERMに必要であることが知られている$余分対数因子を含有しています。最近C.これで仮説の特定の多数決を出力任意のVCクラスCは、特定の不適切な学習アルゴリズムによって達成されるための学習PACの最適なサンプルの複雑さは、の問題を残していることHanneke（2016）によって示されていますこのバインドは常に出力に、我々は、最適なサンプルの複雑さが適切な学習アルゴリズムによって達成することができるためのクラスを特徴づけることを目指し、この論文ではC.から仮説を制限されている適切な学習アルゴリズムによって達成することができます。私たちは、これらのクラスは、離散幾何学と抽象凸部で発生したコンビナトリアルパラメータであるデュアルヘリー番号、を特徴とすることができることを確認します。特に、C上の一般的な条件の下で、我々はデュアルヘリー番号は$ \イプシロン$と$ \デルタ$に最適な関節の依存を取得し、適切な学習者がある場合にのみ拘束されることを示しています。私たちの技術のさらなる意味合いとして、我々は、実現可能な場合におけるSVMのサンプルの複雑さは、シータ（（nは$ \であることを証明することにより、サポートベクターマシンのパフォーマンスにVapnikと（1974）Chervonenkisによってもたらさ長年の未解決問題を解決します/ {\イプシロン}）+（1 / {\イプシロン}）\）（1 / {\デルタ}ログ）$ N $は寸法であります$、。これは、PACはHalfspaces行き最初に最適な、適切な学習アルゴリズムによって達成与え、しかも計算上効率的です。,2020-05-24T18:11:57Z,http://arxiv.org/abs/2005.11818v1,http://arxiv.org/pdf/2005.11818v1
コンピュータの不確実性評価のための機能空間変分推論支援診断,ディープニューラルネットワークは、医用画像解析と疾患の診断に革命をもたらしてきました。彼らの印象的なパフォーマンスにもかかわらず、それら解釈不可能なブラックボックスを作るようなネットワークのためのよく校正確率的出力を発生することは困難です。ベイジアンニューラルネットワークは、不確実性をモデル化し、患者の安全性を高めるための原則に基づいたアプローチを提供し、彼らは大きな計算オーバーヘッドを持っており、キャリブレーションでの限られた改善を提供します。この作品では、例えば、タスクとして皮膚病変の分類を取ることによって、私たちは、機能的な空間にベイズ推定をシフトすることによって、我々ははるかに低い計算コストで優れた校正不確かさの推定値を与える意味の事前分布を作ることができることを示しています。,2020-05-24T16:42:11Z,http://arxiv.org/abs/2005.11797v2,http://arxiv.org/pdf/2005.11797v2
縦ディープカーネルガウス過程回帰,私たちは、時間をかけて個体の集合から不規則に繰り返され、スパースの観測からなる、縦方向のデータから予測モデルを学習する問題を考えます。効果的なデータでは、複雑なマルチレベルの相関構造を考慮するために、この問題にしているアプローチ。ガウスプロセスモデルは、それらがカーネルの組成物を用いたパラメトリックモデルとモデルの複雑な相関構造と比較して、基礎となるデータの分布について、より少ない仮定を必要とするため、長手方向のデータ解析（LDA）のための魅力的なフレームワークを提供します。しかし、このような方法は、二つの重要な欠点を持っている：（i）は、カーネルは、多くの場合、アドホックヒューリスティックや試行錯誤の退屈なプロセスに依存しています。および（ii）の方法が増え個体数、個体あたりの観察、または共変量の数を拡張できません。私たちは現在L-DKGPR、縦のデータから予測モデリングに既存のGPベースのアプローチの重要な限界を克服し、効果的かつスケーラブルな縦深いカーネルガウス過程回帰モデル。具体的には、L-DKGPRはに、カーネル法のノンパラメトリックな柔軟性を備えたモダンな深いニューラルネットワーク（DNN）の利点を組み合わせた手法を学ぶ深いカーネルを使用してカーネル関数を選択する際に試行錯誤またはアドホックヒューリスティックの必要性を排除しますデータから豊富な相関構造の発見を自動化します。 L-DKGPRは時不変個々の固有のランダム効果と時間的に変化する固定効果を考慮するために、マルチレベルモデルを採用しています。私たちは、L-DKGPRが効率的に確率的変分法の変法を使用してトレーニングすることができる方法を示しています。私たちは、最先端のメソッドオーバーL-DKGPRの優れた性能を発揮両方シミュレートし、実世界のベンチマーク縦データセットを使用した大規模な実験の結果を報告します。,2020-05-24T15:10:48Z,http://arxiv.org/abs/2005.11770v1,http://arxiv.org/pdf/2005.11770v1
クラスタリングアルゴリズムに測定誤差の影響,クラスタリングは、さらなる分析のための興味深いグループに別々のデータに使用される技術の人気のセットで構成されます。クラスタリングが実行される多くのデータソースがランダムかつ体系測定誤差を含んでよく知られています。このようなエラーは悪影響クラスタリングに影響を与える可能性があります。いくつかの技術は、この問題に対処するために開発されてきたが、少しは、これらのソリューションの有効性について知られています。また、最新の作業なしには、溶液をクラスタリングに系統誤差の影響を検討していません。本稿では、2つの一般的なクラスタリングアルゴリズム、ランダムおよび系統誤差に、マージとDBSCANとのGMMの感度を調査するモンテカルロ研究を行います。それは体系的であるとき、それはデータセット内のすべての変数に影響を与えたときに、測定誤差は特に問題であることを私たちを見つけます。ここで考えられる条件のために、我々はまた、マージされたコンポーネントとパーティションベースのGMMは、密度ベースのDBSCAN手順よりも、測定誤差に鈍感であることがわかります。,2020-05-24T13:36:30Z,http://arxiv.org/abs/2005.11743v1,http://arxiv.org/pdf/2005.11743v1
